#Time	'HT Avg'	'MT Avg'	'LIT Avg'	'LT Avg'	'Total Avg'	'count'
3.81	-2.041096	0.604027	1.466135	3.598425	1.224000	12123.000000
3.82	-2.602740	0.681208	1.507968	3.562992	1.222500	12150.000000
3.83	-2.465753	0.645973	1.506972	3.527559	1.217000	12179.000000
3.84	-2.397260	0.733221	1.466135	3.641732	1.242000	12209.000000
3.85	-2.397260	0.647651	1.485060	3.661417	1.228500	12250.000000
3.86	-1.958904	0.679530	1.411355	3.346457	1.193000	12281.000000
3.87	-1.869863	0.771812	1.385458	3.366142	1.216500	12309.000000
3.88	-2.198630	0.647651	1.430279	3.362205	1.177500	12334.000000
3.89	-2.260274	0.706376	1.426295	3.397638	1.193000	12366.000000
3.9	-2.397260	0.593960	1.511952	3.354331	1.187000	12397.000000
3.91	-2.390411	0.548658	1.422311	3.582677	1.158000	12427.000000
3.92	-2.452055	0.614094	1.448207	3.641732	1.193500	12466.000000
3.93	-2.445205	0.704698	1.451195	3.614173	1.219000	12491.000000
3.94	-2.294521	0.723154	1.407371	3.452756	1.193000	12519.000000
3.95	-2.363014	0.882550	1.473108	3.425197	1.265000	12558.000000
3.96	-2.349315	1.020134	1.492032	3.358268	1.308000	12584.000000
3.97	-2.335616	1.167785	1.485060	3.440945	1.360000	12614.000000
3.98	-2.095890	1.097315	1.580677	3.318898	1.389000	12650.000000
3.99	-1.945205	0.959732	1.593625	3.318898	1.365500	12674.000000
4	-2.109589	0.922819	1.603586	3.338583	1.350000	12713.000000
4.01	-1.965753	0.854027	1.598606	3.267717	1.328500	12743.000000
4.02	-1.575342	0.823826	1.485060	3.177165	1.279500	12772.000000
4.03	-1.150685	0.808725	1.531873	3.003937	1.307500	12804.000000
4.04	-1.136986	0.743289	1.447211	3.039370	1.251000	12825.000000
4.05	-1.273973	0.676174	1.495020	2.889764	1.226000	12856.000000
4.06	-1.253425	0.562081	1.515936	2.976378	1.215000	12885.000000
4.07	-1.020548	0.770134	1.450199	2.905512	1.252000	12918.000000
4.08	-1.013699	0.625839	1.444223	2.905512	1.206500	12958.000000
4.09	-1.013699	0.622483	1.530876	2.897638	1.248000	12989.000000
4.1	-0.945205	0.605705	1.485060	2.980315	1.235500	13021.000000
4.11	-0.808219	0.716443	1.506972	2.870079	1.275500	13053.000000
4.12	-0.719178	0.728188	1.499004	2.787402	1.271000	13078.000000
4.13	-0.698630	0.830537	1.431275	3.015748	1.298000	13108.000000
4.14	-0.698630	0.860738	1.444223	2.834646	1.290500	13135.000000
4.15	-0.561644	0.877517	1.729084	2.791339	1.443000	13169.000000
4.16	-0.479452	0.827181	1.713147	2.913386	1.441500	13198.000000
4.17	-0.130137	0.692953	1.808765	2.964567	1.481500	13227.000000
4.18	-0.479452	0.401007	2.005976	3.047244	1.478500	13263.000000
4.19	-0.294521	0.436242	2.016932	3.035433	1.506500	13295.000000
4.2	-0.363014	0.459732	2.040837	2.956693	1.510500	13321.000000
4.21	-0.705479	0.411074	2.032869	2.811024	1.448500	13364.000000
4.22	-0.698630	0.422819	1.896414	2.811024	1.384000	13389.000000
4.23	-0.753425	0.451342	1.848606	2.803150	1.363500	13420.000000
4.24	-0.979452	0.590604	1.828685	2.870079	1.387000	13443.000000
4.25	-1.239726	0.662752	1.974104	2.874016	1.463000	13475.000000
4.26	-1.095890	0.508389	1.931275	3.035433	1.426500	13504.000000
4.27	-1.239726	0.546980	1.949203	3.295276	1.469500	13533.000000
4.28	-1.376712	0.625839	2.000996	2.870079	1.455000	13561.000000
4.29	-1.445205	0.459732	1.932271	2.913386	1.371500	13588.000000
4.3	-1.506849	0.211409	2.092629	3.047244	1.390500	13616.000000
4.31	-1.027397	0.135906	2.193227	2.976378	1.444500	13652.000000
4.32	-0.945205	-0.038591	2.032869	3.141732	1.339000	13688.000000
4.33	-0.952055	-0.068792	2.062749	3.015748	1.328500	13718.000000
4.34	-1.157534	-0.189597	2.114542	3.129921	1.318000	13754.000000
4.35	-0.917808	-0.179530	2.164343	3.137795	1.364500	13784.000000
4.36	-0.712329	-0.077181	2.091633	3.161417	1.376500	13814.000000
4.37	-0.773973	-0.045302	2.173307	2.822835	1.379500	13851.000000
4.38	-0.753425	-0.196309	2.205179	2.787402	1.347500	13887.000000
4.39	-1.164384	-0.199664	2.117530	2.917323	1.289000	13913.000000
4.4	-1.171233	-0.251678	2.118526	2.917323	1.273500	13936.000000
4.41	-1.315068	-0.337248	2.291833	2.838583	1.314500	13964.000000
4.42	-1.095890	-0.216443	2.306773	2.846457	1.375000	13997.000000
4.43	-1.020548	-0.164430	2.347610	2.582677	1.383000	14025.000000
4.44	-1.123288	-0.107383	2.260956	2.244094	1.306000	14051.000000
4.45	-0.965753	-0.151007	2.385458	2.287402	1.372500	14071.000000
4.46	-1.123288	-0.048658	2.420319	1.748031	1.340500	14099.000000
4.47	-1.246575	0.003356	2.308765	1.700787	1.285000	14120.000000
4.48	-1.328767	-0.023490	2.100598	1.909449	1.193000	14155.000000
4.49	-1.458904	-0.115772	2.138446	2.082677	1.197000	14182.000000
4.5	-1.452055	0.114094	2.072709	2.405512	1.274000	14212.000000
4.51	-1.376712	0.132550	2.166335	2.330709	1.322500	14250.000000
4.52	-1.479452	0.253356	2.129482	2.377953	1.338500	14290.000000
4.53	-1.479452	0.263423	2.177291	2.515748	1.383000	14320.000000
4.54	-1.472603	0.323826	2.183267	2.503937	1.403000	14353.000000
4.55	-1.465753	0.169463	2.272908	2.507874	1.403000	14386.000000
4.56	-1.260274	0.286913	2.221116	2.625984	1.442000	14405.000000
4.57	-1.253425	0.271812	2.216135	2.555118	1.426500	14440.000000
4.58	-1.253425	0.307047	2.144422	2.562992	1.402000	14470.000000
4.59	-1.746575	0.354027	2.156375	2.519685	1.380500	14502.000000
4.6	-1.582192	0.464765	1.998008	2.547244	1.349500	14531.000000
4.61	-1.917808	0.456376	1.807769	2.590551	1.232500	14558.000000
4.62	-2.054795	0.348993	1.852590	2.366142	1.184500	14583.000000
4.63	-1.842466	0.421141	1.902390	2.456693	1.258000	14607.000000
4.64	-1.835616	0.500000	1.847610	2.574803	1.269500	14637.000000
4.65	-1.965753	0.535235	1.930279	2.492126	1.301500	14669.000000
4.66	-1.808219	0.493289	1.931275	2.299213	1.276500	14705.000000
4.67	-1.650685	0.533557	1.961155	1.996063	1.276500	14744.000000
4.68	-1.643836	0.491611	1.832669	2.078740	1.210500	14770.000000
4.69	-1.472603	0.375839	1.907371	2.078740	1.226000	14800.000000
4.7	-1.397260	0.461409	1.925299	2.177165	1.278500	14833.000000
4.71	-1.445205	0.333893	1.908367	2.039370	1.211000	14857.000000
4.72	-1.650685	0.402685	1.884462	2.401575	1.250500	14887.000000
4.73	-1.780822	0.508389	1.911355	2.405512	1.286500	14909.000000
4.74	-1.684932	0.498322	1.910359	2.429134	1.293000	14940.000000
4.75	-1.657534	0.597315	1.766932	2.389764	1.247500	14962.000000
4.76	-1.513699	0.630872	1.740040	2.480315	1.266000	14989.000000
4.77	-1.575342	0.746644	1.758964	2.578740	1.318000	15021.000000
4.78	-1.863014	0.761745	1.739044	2.511811	1.283000	15055.000000
4.79	-1.863014	0.763423	1.789841	2.433071	1.299000	15077.000000
4.8	-1.863014	0.931208	1.827689	2.472441	1.373000	15119.000000
4.81	-1.931507	0.919463	1.877490	2.413386	1.382000	15151.000000
4.82	-1.739726	0.937919	1.997012	2.484252	1.470500	15174.000000
4.83	-1.794521	0.914430	2.050797	2.318898	1.465500	15205.000000
4.84	-2.260274	0.988255	1.949203	2.279528	1.397500	15228.000000
4.85	-2.397260	0.996644	2.008964	2.232283	1.414000	15262.000000
4.86	-2.349315	1.095638	2.146414	2.125984	1.502500	15302.000000
4.87	-2.191781	1.030201	2.153386	2.350394	1.526500	15329.000000
4.88	-2.472603	0.899329	2.109562	2.047244	1.406500	15357.000000
4.89	-2.595890	0.877517	2.127490	2.055118	1.401000	15382.000000
4.9	-2.595890	0.840604	2.120518	1.870079	1.363000	15403.000000
4.91	-2.500000	0.862416	2.012948	1.925197	1.329500	15438.000000
4.92	-2.445205	1.053691	2.087649	2.047244	1.443500	15466.000000
4.93	-2.376712	1.003356	2.174303	2.000000	1.471000	15497.000000
4.94	-2.027397	1.132550	2.133466	2.267717	1.548500	15528.000000
4.95	-2.075342	1.130872	2.174303	2.248031	1.562500	15560.000000
4.96	-2.061644	1.127517	2.178287	2.397638	1.583500	15599.000000
4.97	-1.856164	1.120805	2.285857	2.515748	1.665500	15625.000000
4.98	-1.664384	1.197987	2.243028	2.602362	1.692000	15651.000000
4.99	-2.335616	1.068792	2.289841	2.649606	1.634000	15692.000000
5	-2.315068	0.877517	2.427291	2.622047	1.644000	15716.000000
