#Time	'HT Avg'	'MT Avg'	'LIT Avg'	'LT Avg'	'Total Avg'	'count'
3.8	0.636986	2.473154	-0.830677	-0.700787	0.277500	12153.000000
3.81	0.506849	2.197987	-0.873506	-0.803150	0.151500	12184.000000
3.82	0.582192	2.171141	-0.838645	-1.066929	0.133000	12222.000000
3.83	0.513699	2.187919	-0.945219	-0.901575	0.100500	12256.000000
3.84	0.520548	2.229866	-0.939243	-0.889764	0.118000	12289.000000
3.85	0.527397	2.144295	-1.050797	-0.897638	0.036000	12315.000000
3.86	0.876712	2.171141	-1.135458	-0.803150	0.039000	12345.000000
3.87	0.671233	2.053691	-1.110558	-0.751969	0.008000	12371.000000
3.88	0.897260	1.953020	-1.061753	-0.673228	0.029000	12404.000000
3.89	0.760274	2.010067	-1.162351	-0.661417	-0.013000	12431.000000
3.9	0.760274	2.025168	-1.394422	-0.535433	-0.109000	12451.000000
3.91	0.602740	2.050336	-1.324701	-0.566929	-0.082000	12481.000000
3.92	0.609589	2.043624	-1.310757	-0.625984	-0.084000	12514.000000
3.93	0.746575	2.082215	-1.341633	-0.381890	-0.047000	12546.000000
3.94	0.767123	2.184564	-1.365538	-0.574803	-0.051500	12574.000000
3.95	0.828767	2.273490	-1.328685	-0.519685	0.005000	12596.000000
3.96	0.856164	2.164430	-1.307769	-0.397638	0.000500	12635.000000
3.97	0.856164	2.271812	-1.266932	-0.574803	0.030500	12664.000000
3.98	0.821918	2.073826	-1.193227	-0.389764	0.029500	12694.000000
3.99	0.691781	2.033557	-1.169323	-0.374016	0.022000	12723.000000
4	0.328767	2.080537	-1.073705	-0.413386	0.052500	12761.000000
4.01	0.267123	2.020134	-1.009960	-0.606299	0.037500	12786.000000
4.02	0.342466	1.979866	-0.979084	-0.547244	0.054000	12810.000000
4.03	0.280822	2.052013	-0.821713	-0.625984	0.140000	12832.000000
4.04	0.287671	2.152685	-0.842629	-0.464567	0.180500	12867.000000
4.05	0.431507	2.161074	-0.880478	-0.555118	0.163000	12907.000000
4.06	0.582192	2.171141	-0.933267	-0.625984	0.141500	12944.000000
4.07	0.726027	2.223154	-0.864542	-0.633858	0.201000	12972.000000
4.08	1.143836	2.112416	-0.801793	-0.196850	0.285500	12992.000000
4.09	1.082192	2.132550	-0.796813	-0.051181	0.308000	13023.000000
4.1	1.417808	2.194631	-0.838645	-0.279528	0.301000	13061.000000
4.11	1.424658	2.162752	-0.888446	-0.358268	0.257000	13087.000000
4.12	1.417808	2.068792	-0.901394	0.003937	0.268000	13124.000000
4.13	1.383562	2.102349	-0.947211	0.043307	0.257500	13152.000000
4.14	1.321918	2.199664	-0.902390	-0.031496	0.295000	13189.000000
4.15	1.328767	2.214765	-0.787849	-0.019685	0.359000	13214.000000
4.16	1.041096	2.162752	-0.792829	-0.035433	0.318000	13246.000000
4.17	0.986301	2.149329	-0.791833	-0.244094	0.284000	13272.000000
4.18	0.924658	2.073826	-0.864542	-0.311024	0.212000	13300.000000
4.19	0.732877	1.961409	-0.852590	-0.437008	0.154500	13326.000000
4.2	0.732877	2.104027	-1.028884	-0.326772	0.122500	13355.000000
4.21	0.815068	2.033557	-0.974104	-0.161417	0.156000	13393.000000
4.22	1.082192	1.949664	-0.848606	-0.326772	0.192500	13420.000000
4.23	0.952055	1.889262	-0.781873	-0.196850	0.215000	13455.000000
4.24	1.171233	1.929530	-0.825697	-0.381890	0.197500	13487.000000
4.25	1.041096	1.974832	-0.915339	-0.330709	0.163000	13518.000000
4.26	1.260274	2.035235	-0.972112	-0.287402	0.174000	13555.000000
4.27	1.047945	1.875839	-0.898406	-0.437008	0.129000	13578.000000
4.28	0.979452	1.991611	-0.790837	-0.192913	0.243500	13612.000000
4.29	1.020548	1.927852	-0.843625	-0.228346	0.196500	13646.000000
4.3	0.917808	1.884228	-0.793825	-0.547244	0.160500	13672.000000
4.31	0.780822	1.795302	-0.611554	-0.413386	0.232500	13701.000000
4.32	0.876712	1.884228	-0.486056	-0.413386	0.329000	13734.000000
4.33	0.575342	2.330537	-0.500996	-0.799213	0.383500	13764.000000
4.34	0.636986	2.379195	-0.519920	-0.614173	0.416500	13792.000000
4.35	0.561644	2.471477	-0.545817	-0.480315	0.442500	13826.000000
4.36	0.705479	2.372483	-0.577689	-0.515748	0.403000	13859.000000
4.37	0.773973	2.342282	-0.445219	-0.669291	0.446000	13883.000000
4.38	0.643836	2.246644	-0.349602	-0.732283	0.448000	13911.000000
4.39	0.520548	2.251678	-0.307769	-0.763780	0.457500	13936.000000
4.4	0.698630	2.119128	-0.274900	-0.775591	0.446000	13964.000000
4.41	0.575342	2.078859	-0.301793	-0.858268	0.401000	13992.000000
4.42	0.500000	2.050336	-0.395418	-0.929134	0.331000	14025.000000
4.43	0.397260	2.072148	-0.462151	-0.874016	0.303500	14059.000000
4.44	0.595890	2.001678	-0.421315	-0.834646	0.322500	14096.000000
4.45	0.808219	1.921141	-0.350598	-0.830709	0.350000	14122.000000
4.46	0.527397	1.971477	-0.378486	-0.822835	0.331500	14154.000000
4.47	0.335616	1.862416	-0.340637	-0.814961	0.305000	14181.000000
4.48	0.363014	1.921141	-0.339641	-0.704724	0.339000	14209.000000
4.49	0.315068	1.956376	-0.336653	-0.586614	0.362500	14236.000000
4.5	0.541096	2.073826	-0.263944	-0.606299	0.448000	14272.000000
4.51	0.684932	2.087248	-0.246016	-0.480315	0.487500	14301.000000
4.52	0.705479	1.959732	-0.199203	-0.637795	0.454500	14329.000000
4.53	0.726027	1.939597	-0.195219	-0.645669	0.451000	14357.000000
4.54	0.541096	1.820470	-0.261952	-0.574803	0.377500	14397.000000
4.55	1.116438	1.887584	-0.342629	-0.858268	0.363000	14425.000000
4.56	0.698630	1.934564	-0.287849	-1.094488	0.344000	14452.000000
4.57	0.698630	1.786913	-0.397410	-0.948819	0.263500	14485.000000
4.58	0.554795	1.734899	-0.452191	-0.996063	0.204000	14516.000000
4.59	0.575342	1.656040	-0.431275	-1.133858	0.175000	14546.000000
4.6	0.753425	1.505034	-0.392430	-1.161417	0.159000	14577.000000
4.61	0.986301	1.523490	-0.465139	-1.192913	0.141000	14605.000000
4.62	1.226027	1.395973	-0.448207	-1.271654	0.119000	14636.000000
4.63	0.910959	1.302013	-0.462151	-1.169291	0.074000	14678.000000
4.64	0.856164	1.139262	-0.417331	-1.165354	0.044500	14707.000000
4.65	1.116438	1.077181	-0.384462	-1.232283	0.053000	14735.000000
4.66	0.301370	1.016779	-0.379482	-1.055118	0.000500	14770.000000
4.67	0.205479	1.033557	-0.272908	-1.157480	0.039000	14798.000000
4.68	0.410959	1.120805	-0.430279	-1.200787	-0.004500	14830.000000
4.69	0.273973	1.266779	-0.420319	-1.437008	0.004000	14852.000000
4.7	0.191781	1.296980	-0.468127	-1.385827	-0.010500	14876.000000
4.71	0.397260	1.260067	-0.440239	-1.311024	0.017000	14901.000000
4.72	0.671233	1.233221	-0.335657	-1.086614	0.110000	14939.000000
4.73	0.794521	1.255034	-0.374502	-1.015748	0.115000	14970.000000
4.74	0.794521	1.140940	-0.392430	-1.070866	0.065000	14997.000000
4.75	0.801370	1.021812	-0.408367	-0.992126	0.032000	15028.000000
4.76	1.013699	1.062081	-0.500996	-0.952756	0.018000	15068.000000
4.77	1.020548	1.130872	-0.489044	-0.850394	0.058000	15102.000000
4.78	1.041096	0.984899	-0.508964	-1.086614	-0.024000	15136.000000
4.79	0.821918	1.008389	-0.557769	-1.007874	-0.047500	15170.000000
4.8	0.828767	0.859060	-0.525896	-0.759843	-0.044000	15195.000000
4.81	0.904110	0.813758	-0.468127	-0.897638	-0.040500	15226.000000
4.82	0.890411	0.728188	-0.432271	-0.885827	-0.047500	15248.000000
4.83	0.773973	0.731544	-0.450199	-0.767717	-0.049000	15283.000000
4.84	0.945205	0.661074	-0.445219	-0.649606	-0.040000	15321.000000
4.85	0.945205	0.723154	-0.408367	-0.692913	-0.008500	15364.000000
4.86	0.643836	0.743289	-0.460159	-0.822835	-0.067000	15392.000000
4.87	0.643836	0.723154	-0.434263	-0.248031	0.013000	15430.000000
4.88	0.636986	0.694631	-0.378486	-0.196850	0.038500	15464.000000
4.89	0.726027	0.738255	-0.471116	-0.145669	0.018000	15494.000000
4.9	0.602740	0.647651	-0.272908	-0.055118	0.093000	15520.000000
4.91	0.931507	0.677852	-0.115538	-0.007874	0.211000	15553.000000
4.92	0.931507	0.812081	-0.105578	0.078740	0.267000	15582.000000
4.93	0.500000	0.880872	0.089641	0.767717	0.441500	15613.000000
4.94	0.773973	0.872483	-0.052789	1.082677	0.427500	15655.000000
4.95	0.767123	0.803691	0.116534	1.023622	0.484000	15684.000000
4.96	1.383562	0.842282	0.178287	1.106299	0.582000	15711.000000
4.97	1.013699	0.827181	0.234064	1.098425	0.577500	15742.000000
4.98	1.075342	0.983221	0.010956	0.685039	0.464000	15773.000000
4.99	0.897260	1.122483	-0.111554	0.767717	0.441500	15797.000000
5	0.897260	1.025168	-0.089641	0.779528	0.425000	15827.000000
